SEGGER J-Link V9.18 - Real time terminal output
SEGGER J-Link ARM Pro V12.0, SN=601012478
Process: JLinkGDBServerCL.exe
W (29889) cellular: ec800m process status=10
W (29894) cellular: ec800m process status=10
W (29899) cellular: ec800m process status=10
W (29904) cellular: ec800m process status=10
W (29909) cellular: ec800m process status=10
W (29914) cellular: ec800m process status=10
W (29919) cellular: ec800m process status=10
W (29924) cellular: ec800m process status=10
W (29929) cellular: ec800m process status=10
W (29934) cellular: ec800m process status=10
W (29939) cellular: ec800m process status=10
W (29944) cellular: ec800m process status=10
W (29949) cellular: ec800m process status=10
W (29954) cellular: ec800m process status=10
W (29959) cellular: ec800m process status=10
W (29964) cellular: ec800m process status=10
W (29969) cellular: ec800m process status=10
W (29974) cellular: ec800m process status=10
W (29979) cellular: ec800m process status=10
W (29984) cellular: ec800m process status=10
W (29989) cellular: ec800m process status=10
W (29994) cellular: ec800m process status=10
W (29999) cellular: ec800m process status=10
W (30004) cellular: ec800m process status=10
W (30009) cellular: ec800m process status=10
W (30014) cellular: ec800m process status=10
W (30019) cellular: ec800m process status=10
W (30024) cellular: ec800m process status=10
W (30029) cellular: ec800m process status=10
W (30034) cellular: ec800m process status=10
W (30039) cellular: ec800m process status=10
W (30044) cellular: ec800m process status=10
W (30049) cellular: ec800m process status=10
W (30054) cellular: ec800m process status=10
W (30059) cellular: ec800m process status=10
W (30064) cellular: ec800m process status=10
W (30069) cellular: ec800m process status=10
W (30074) cellular: ec800m process status=10
W (30079) cellular: ec800m process status=10
W (30084) cellular: ec800m process status=10
W (30089) cellular: ec800m process status=10
W (30094) cellular: ec800m process status=10
W (30099) cellular: ec800m process status=10
W (30104) cellular: ec800m process status=10
W (30109) cellular: ec800m process status=10
W (30114) cellular: ec800m process status=10
W (30119) cellular: ec800m process status=10
W (30124) cellular: ec800m process status=10
W (30129) cellular: ec800m process status=10
W (30134) cellular: ec800m process status=10
W (30139) cellular: ec800m process status=10
W (30144) cellular: ec800m process status=10
W (30149) cellular: ec800m process status=10
W (30154) cellular: ec800m process status=10
W (30159) cellular: ec800m process status=10
W (30164) cellular: ec800m process status=10
W (30169) cellular: ec800m process status=10
W (30174) cellular: ec800m process status=10
W (30179) cellular: ec800m process status=10
W (30184) cellular: ec800m process status=10
W (30189) cellular: ec800m process status=10
W (30194) cellular: ec800m process status=10
W (30199) cellular: ec800m process status=10
W (30204) cellular: ec800m process status=10
W (30209) cellular: ec800m process status=10
W (30214) cellular: ec800m process status=10
W (30219) cellular: ec800m process status=10
W (30224) cellular: ec800m process status=10
W (30229) cellular: ec800m process status=10
W (30234) cellular: ec800m process status=10
W (30239) cellular: ec800m process status=10
W (30244) cellular: ec800m process status=10
W (30249) cellular: ec800m process status=10
W (30254) cellular: ec800m process status=10
W (30259) cellular: ec800m process status=10
W (30264) cellular: ec800m process status=10
W (30269) cellular: ec800m process status=10
W (30274) cellular: ec800m process status=10
W (30279) cellular: ec800m process status=10
W (30284) cellular: ec800m process status=10
W (30289) cellular: ec800m process status=10
W (30294) cellular: ec800m process status=10
W (30299) cellular: ec800m process status=10
W (30304) cellular: ec800m process status=10
W (30309) cellular: ec800m process status=10
W (30314) cellular: ec800m process status=10
W (30319) cellular: ec800m process status=10
W (30324) cellular: ec800m process status=10
W (30329) cellular: ec800m process status=10
W (30334) cellular: ec800m process status=10
W (30339) cellular: ec800m process status=10
W (30344) cellular: ec800m process status=10
W (30349) cellular: ec800m process status=10
W (30354) cellular: ec800m process status=10
W (30359) cellular: ec800m process status=10
W (30364) cellular: ec800m process status=10
W (30369) cellular: ec800m process status=10
W (30374) cellular: ec800m process status=10
W (30379) cellular: ec800m process status=10
W (30384) cellular: ec800m process status=10
W (30389) cellular: ec800m process status=10
W (30394) cellular: ec800m process status=10
W (30399) cellular: ec800m process status=10
W (30404) cellular: ec800m process status=10
W (30409) cellular: ec800m process status=10
W (30414) cellular: ec800m process status=10
W (30419) cellular: ec800m process status=10
W (30424) cellular: ec800m process status=10
W (30429) cellular: ec800m process status=10
W (30434) cellular: ec800m process status=10
W (30439) cellular: ec800m process status=10
W (30444) cellular: ec800m process status=10
W (30449) cellular: ec800m process status=10
W (30454) cellular: ec800m process status=10
W (30459) cellular: ec800m process status=10
W (30464) cellular: ec800m process status=10
W (30469) cellular: ec800m process status=10
W (30474) cellular: ec800m process status=10
W (30479) cellular: ec800m process status=10
W (30484) cellular: ec800m process status=10
W (30489) cellular: ec800m process status=10
W (30494) cellular: ec800m process status=10
W (30499) cellular: ec800m process status=10
W (30504) cellular: ec800m process status=10
W (30509) cellular: ec800m process status=10
W (30514) cellular: ec800m process status=10
W (30519) cellular: ec800m process status=10
W (30524) cellular: ec800m process status=10
W (30529) cellular: ec800m process status=10
W (30534) cellular: ec800m process status=10
W (30539) cellular: ec800m process status=10
W (30544) cellular: ec800m process status=10
W (30549) cellular: ec800m process status=10
W (30554) cellular: ec800m process status=10
W (30559) cellular: ec800m process status=10
W (30564) cellular: ec800m process status=10
W (30569) cellular: ec800m process status=10
W (30574) cellular: ec800m process status=10
W (30579) cellular: ec800m process status=10
W (30584) cellular: ec800m process status=10
W (30589) cellular: ec800m process status=10
W (30594) cellular: ec800m process status=10
W (30599) cellular: ec800m process status=10
W (30604) cellular: ec800m process status=10
W (30609) cellular: ec800m process status=10
W (30614) cellular: ec800m process status=10
W (30619) cellular: ec800m process status=10
W (30624) cellular: ec800m process status=10
W (30629) cellular: ec800m process status=10
W (30634) cellular: ec800m process status=10
W (30639) cellular: ec800m process status=10
W (30644) cellular: ec800m process status=10
W (30649) cellular: ec800m process status=10
W (30654) cellular: ec800m process status=10
W (30659) cellular: ec800m process status=10
W (30664) cellular: ec800m process status=10
W (30669) cellular: ec800m process status=10
W (30674) cellular: ec800m process status=10
W (30679) cellular: ec800m process status=10
W (30684) cellular: ec800m process status=10
W (30689) cellular: ec800m process status=10
W (30694) cellular: ec800m process status=10
W (30699) cellular: ec800m process status=10
W (30704) cellular: ec800m process status=10
W (30709) cellular: ec800m process status=10
W (30714) cellular: ec800m process status=10
W (30719) cellular: ec800m process status=10
W (30724) cellular: ec800m process status=10
W (30729) cellular: ec800m process status=10
W (30734) cellular: ec800m process status=10
W (30739) cellular: ec800m process status=10
W (30744) cellular: ec800m process status=10
W (30749) cellular: ec800m process status=10
W (30754) cellular: ec800m process status=10
W (30759) cellular: ec800m process status=10
W (30764) cellular: ec800m process status=10
W (30769) cellular: ec800m process status=10
W (30774) cellular: ec800m process status=10
W (30779) cellular: ec800m process status=10
W (30784) cellular: ec800m process status=10
W (30789) cellular: ec800m process status=10
W (30794) cellular: ec800m process status=10
W (30799) cellular: ec800m process status=10
W (30804) cellular: ec800m process status=10
W (30809) cellular: ec800m process status=10
W (30814) cellular: ec800m process status=10
W (30819) cellular: ec800m process status=10
W (30824) cellular: ec800m process status=10
W (30829) cellular: ec800m process status=10
W (30834) cellular: ec800m process status=10
W (30839) cellular: ec800m process status=10
W (30844) cellular: ec800m process status=10
W (30849) cellular: ec800m process status=10
W (30854) cellular: ec800m process status=10
W (30859) cellular: ec800m process status=10
W (30864) cellular: ec800m process status=10
W (30869) cellular: ec800m process status=10
W (30874) cellular: ec800m process status=10
W (30879) cellular: ec800m process status=10
W (30884) cellular: ec800m process status=10
W (30889) cellular: ec800m process status=10
W (30894) cellular: ec800m process status=10
W (30899) cellular: ec800m process status=10
W (30904) cellular: ec800m process status=10
W (30909) cellular: ec800m process status=10
W (30914) cellular: ec800m process status=10
W (30919) cellular: ec800m process status=10
W (30924) cellular: ec800m process status=10
W (30929) cellular: ec800m process status=10
W (30934) cellular: ec800m process status=10
W (30939) cellular: ec800m process status=10
W (30944) cellular: ec800m process status=10
W (30949) cellular: ec800m process status=10
W (30954) cellular: ec800m process status=10
W (30959) cellular: ec800m process status=10
W (30964) cellular: ec800m process status=10
W (30969) cellular: ec800m process status=10
W (30974) cellular: ec800m process status=10
W (30979) cellular: ec800m process status=10
W (30984) cellular: ec800m process status=10
W (30989) cellular: ec800m process status=10
W (30994) cellular: ec800m process status=10
W (30999) cellular: ec800m process status=10
W (31004) cellular: ec800m process status=10
W (31009) cellular: ec800m process status=10
W (31014) cellular: ec800m process status=10
